"ID","GAME_DATE","GAME_TIME","STADIUM","REMARKS","BOARDSE","AWAY_TEAM","AWAY_TEAM_SCORE","HOME_TEAM","HOME_TEAM_SCORE","VICTORY_TEAM","YEAR","MONTH","RECORD_TYPE","HIGHLIGHT_URL","HIGHLIGHT_THUMB"
2796,02/05/23,"18:30","창원","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230502&gameId=20230502LGNC0&section=HIGHLIGHT","LG",5,"NC",3,"LG",2023,5,"경기일정","https://tv.naver.com/embed/35537996?autoPlay=true",""
2798,03/05/23,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230503&gameId=20230503HHOB0&section=HIGHLIGHT","한화",8,"두산",3,"한화",2023,5,"경기일정","https://tv.naver.com/embed/35578660?autoPlay=true",""
2799,03/05/23,"18:30","문학","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230503&gameId=20230503KTSK0&section=HIGHLIGHT","KT",3,"SSG",5,"SSG",2023,5,"경기일정","https://tv.naver.com/embed/35579753?autoPlay=true",""
2803,04/05/23,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230504&gameId=20230504HHOB0&section=HIGHLIGHT","한화",10,"두산",3,"한화",2023,5,"경기일정","https://tv.naver.com/embed/35615737?autoPlay=true",""
2806,04/05/23,"18:30","창원","우천취소","","LG",,"NC",,"",2023,5,"경기일정","",""
2807,04/05/23,"18:30","광주","그라운드사정","","롯데",,"KIA",,"",2023,5,"경기일정","",""
2808,05/05/23,"14:00","한밭","우천취소","","KT",,"한화",,"",2023,5,"경기일정","",""
2809,05/05/23,"14:00","잠실","그라운드사정","","LG",,"두산",,"",2023,5,"경기일정","",""
2810,05/05/23,"14:00","사직","우천취소","","삼성",,"롯데",,"",2023,5,"경기일정","",""
2811,05/05/23,"14:00","창원","우천취소","","KIA",,"NC",,"",2023,5,"경기일정","",""
2812,05/05/23,"14:00","고척","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230505&gameId=20230505SKWO0&section=HIGHLIGHT","SSG",3,"키움",1,"SSG",2023,5,"경기일정","https://tv.naver.com/embed/35632638?autoPlay=true",""
2813,06/05/23,"14:00","잠실","우천취소","","LG",,"두산",,"",2023,5,"경기일정","",""
2814,06/05/23,"17:00","한밭","우천취소","","KT",,"한화",,"",2023,5,"경기일정","",""
2815,06/05/23,"17:00","사직","우천취소","","삼성",,"롯데",,"",2023,5,"경기일정","",""
2816,06/05/23,"17:00","창원","우천취소","","KIA",,"NC",,"",2023,5,"경기일정","",""
2817,06/05/23,"17:00","고척","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230506&gameId=20230506SKWO0&section=HIGHLIGHT","SSG",2,"키움",1,"SSG",2023,5,"경기일정","https://tv.naver.com/embed/35660727?autoPlay=true",""
2819,07/05/23,"14:00","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230507&gameId=20230507LGOB0&section=HIGHLIGHT","LG",11,"두산",1,"LG",2023,5,"경기일정","https://tv.naver.com/embed/35677310?autoPlay=true",""
2820,07/05/23,"14:00","사직","우천취소","","삼성",,"롯데",,"",2023,5,"경기일정","",""
2821,07/05/23,"14:00","창원","우천취소","","KIA",,"NC",,"",2023,5,"경기일정","",""
2822,07/05/23,"14:00","고척","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230507&gameId=20230507SKWO0&section=HIGHLIGHT","SSG",7,"키움",6,"SSG",2023,5,"경기일정","https://tv.naver.com/embed/35679868?autoPlay=true",""
2823,09/05/23,"18:30","한밭","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230509&gameId=20230509SSHH0&section=HIGHLIGHT","삼성",9,"한화",1,"삼성",2023,5,"경기일정","https://tv.naver.com/embed/35759935?autoPlay=true",""
2825,09/05/23,"18:30","사직","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230509&gameId=20230509OBLT0&section=HIGHLIGHT","두산",5,"롯데",2,"두산",2023,5,"경기일정","https://tv.naver.com/embed/35758976?autoPlay=true",""
2826,09/05/23,"18:30","수원","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230509&gameId=20230509NCKT0&section=HIGHLIGHT","NC",16,"KT",4,"NC",2023,5,"경기일정","https://tv.naver.com/embed/35760443?autoPlay=true",""
2827,09/05/23,"18:30","광주","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230509&gameId=20230509SKHT0&section=HIGHLIGHT","SSG",0,"KIA",3,"KIA",2023,5,"경기일정","https://tv.naver.com/embed/35757873?autoPlay=true",""
2831,10/05/23,"18:30","수원","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230510&gameId=20230510NCKT0&section=HIGHLIGHT","NC",8,"KT",7,"NC",2023,5,"경기일정","https://tv.naver.com/embed/35800754?autoPlay=true",""
2833,11/05/23,"18:30","한밭","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230511&gameId=20230511SSHH0&section=HIGHLIGHT","삼성",0,"한화",4,"한화",2023,5,"경기일정","https://tv.naver.com/embed/35836436?autoPlay=true",""
2835,11/05/23,"18:30","사직","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230511&gameId=20230511OBLT0&section=HIGHLIGHT","두산",6,"롯데",7,"롯데",2023,5,"경기일정","https://tv.naver.com/embed/35840843?autoPlay=true",""
2838,12/05/23,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230512&gameId=20230512HTOB0&section=HIGHLIGHT","KIA",1,"두산",6,"두산",2023,5,"경기일정","https://tv.naver.com/embed/35877166?autoPlay=true",""
2842,12/05/23,"18:30","고척","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230512&gameId=20230512NCWO0&section=HIGHLIGHT","NC",4,"키움",7,"키움",2023,5,"경기일정","https://tv.naver.com/embed/35877432?autoPlay=true",""
2843,13/05/23,"17:00","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230513&gameId=20230513HTOB0&section=HIGHLIGHT","KIA",1,"두산",5,"두산",2023,5,"경기일정","https://tv.naver.com/embed/35894422?autoPlay=true",""
2845,13/05/23,"17:00","대구","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230513&gameId=20230513LGSS0&section=HIGHLIGHT","LG",7,"삼성",4,"LG",2023,5,"경기일정","https://tv.naver.com/embed/35895080?autoPlay=true",""
2848,14/05/23,"14:00","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230514&gameId=20230514HTOB0&section=HIGHLIGHT","KIA",4,"두산",8,"두산",2023,5,"경기일정","https://tv.naver.com/embed/35911501?autoPlay=true",""
2852,14/05/23,"14:00","고척","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230514&gameId=20230514NCWO0&section=HIGHLIGHT","NC",6,"키움",4,"NC",2023,5,"경기일정","https://tv.naver.com/embed/35910445?autoPlay=true",""
2853,16/05/23,"18:30","한밭","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230516&gameId=20230516LTHH0&section=HIGHLIGHT","롯데",3,"한화",1,"롯데",2023,5,"경기일정","https://tv.naver.com/embed/35994808?autoPlay=true",""
2856,16/05/23,"18:30","창원","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230516&gameId=20230516SKNC0&section=HIGHLIGHT","SSG",3,"NC",5,"NC",2023,5,"경기일정","https://tv.naver.com/embed/35994142?autoPlay=true",""
2860,17/05/23,"18:30","대구","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230517&gameId=20230517HTSS0&section=HIGHLIGHT","KIA",7,"삼성",6,"KIA",2023,5,"경기일정","https://tv.naver.com/embed/36033308?autoPlay=true",""
2863,18/05/23,"18:30","한밭","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230518&gameId=20230518LTHH0&section=HIGHLIGHT","롯데",7,"한화",3,"롯데",2023,5,"경기일정","https://tv.naver.com/embed/36074323?autoPlay=true",""
2864,18/05/23,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230518&gameId=20230518KTLG0&section=HIGHLIGHT","KT",5,"LG",9,"LG",2023,5,"경기일정","https://tv.naver.com/embed/36073744?autoPlay=true",""
2865,18/05/23,"18:30","대구","우천취소","","KIA",,"삼성",,"",2023,5,"경기일정","",""
2866,18/05/23,"18:30","창원","우천취소","","SSG",,"NC",,"",2023,5,"경기일정","",""
2868,19/05/23,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230519&gameId=20230519HHLG0&section=HIGHLIGHT","한화",1,"LG",3,"LG",2023,5,"경기일정","https://tv.naver.com/embed/36112061?autoPlay=true",""
2872,19/05/23,"18:30","광주","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230519&gameId=20230519WOHT0&section=HIGHLIGHT","키움",1,"KIA",10,"KIA",2023,5,"경기일정","https://tv.naver.com/embed/36111437?autoPlay=true",""
2873,20/05/23,"17:00","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230520&gameId=20230520HHLG0&section=HIGHLIGHT","한화",1,"LG",1,"무승부",2023,5,"경기일정","https://tv.naver.com/embed/36135462?autoPlay=true",""
2876,20/05/23,"17:00","수원","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230520&gameId=20230520OBKT0&section=HIGHLIGHT","두산",6,"KT",0,"두산",2023,5,"경기일정","https://tv.naver.com/embed/36133188?autoPlay=true",""
2880,21/05/23,"14:00","창원","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230521&gameId=20230521SSNC0&section=HIGHLIGHT","삼성",2,"NC",1,"삼성",2023,5,"경기일정","https://tv.naver.com/embed/36152725?autoPlay=true",""
2883,23/05/23,"18:30","한밭","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230523&gameId=20230523HTHH0&section=HIGHLIGHT","KIA",5,"한화",9,"한화",2023,5,"경기일정","https://tv.naver.com/embed/36238318?autoPlay=true",""
2884,23/05/23,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230523&gameId=20230523SSOB0&section=HIGHLIGHT","삼성",5,"두산",7,"두산",2023,5,"경기일정","https://tv.naver.com/embed/36238621?autoPlay=true",""
2887,23/05/23,"18:30","수원","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230523&gameId=20230523WOKT0&section=HIGHLIGHT","키움",3,"KT",1,"키움",2023,5,"경기일정","https://tv.naver.com/embed/36237774?autoPlay=true",""
2889,24/05/23,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230524&gameId=20230524SSOB0&section=HIGHLIGHT","삼성",6,"두산",1,"삼성",2023,5,"경기일정","https://tv.naver.com/embed/36279505?autoPlay=true",""
2890,24/05/23,"18:30","문학","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230524&gameId=20230524LGSK0&section=HIGHLIGHT","LG",3,"SSG",5,"SSG",2023,5,"경기일정","https://tv.naver.com/embed/36279074?autoPlay=true",""
2891,24/05/23,"18:30","사직","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230524&gameId=20230524NCLT0&section=HIGHLIGHT","NC",3,"롯데",1,"NC",2023,5,"경기일정","https://tv.naver.com/embed/36278959?autoPlay=true",""
2892,24/05/23,"18:30","수원","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230524&gameId=20230524WOKT0&section=HIGHLIGHT","키움",1,"KT",4,"KT",2023,5,"경기일정","https://tv.naver.com/embed/36276993?autoPlay=true",""
2893,25/05/23,"18:30","한밭","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230525&gameId=20230525HTHH0&section=HIGHLIGHT","KIA",3,"한화",4,"한화",2023,5,"경기일정","https://tv.naver.com/embed/36322939?autoPlay=true",""
2895,25/05/23,"18:30","문학","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230525&gameId=20230525LGSK0&section=HIGHLIGHT","LG",8,"SSG",3,"LG",2023,5,"경기일정","https://tv.naver.com/embed/36321227?autoPlay=true",""
2896,25/05/23,"18:30","사직","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230525&gameId=20230525NCLT0&section=HIGHLIGHT","NC",1,"롯데",11,"롯데",2023,5,"경기일정","https://tv.naver.com/embed/36321511?autoPlay=true",""
2897,25/05/23,"18:30","수원","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230525&gameId=20230525WOKT0&section=HIGHLIGHT","키움",0,"KT",3,"KT",2023,5,"경기일정","https://tv.naver.com/embed/36320566?autoPlay=true",""
2898,26/05/23,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230526&gameId=20230526SKOB0&section=HIGHLIGHT","SSG",14,"두산",3,"SSG",2023,5,"경기일정","https://tv.naver.com/embed/36359989?autoPlay=true",""
2903,27/05/23,"14:00","잠실","우천취소","","SSG",,"두산",,"",2023,5,"경기일정","",""
2904,27/05/23,"14:00","대구","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230527&gameId=20230527KTSS0&section=HIGHLIGHT","KT",5,"삼성",2,"KT",2023,5,"경기일정","https://tv.naver.com/embed/36376525?autoPlay=true",""
2907,27/05/23,"14:00","고척","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20230527&gameId=20230527LTWO0&section=HIGHLIGHT","롯데",6,"키움",5,"롯데",2023,5,"경기일정","https://tv.naver.com/embed/36377521?autoPlay=true",""
2908,28/05/23,"14:00","잠실","우천취소","","SSG",,"두산",,"",2023,5,"경기일정","",""
2910,28/05/23,"14:00","창원","우천취소","","한화",,"NC",,"",2023,5,"경기일정","",""
